src,dst,generated,served
17,19,658,154
17,20,665,157
17,21,647,144
17,22,644,143
17,23,637,135
17,24,644,136
17,25,653,148
17,26,672,166
17,27,661,157
18,19,644,143
18,20,682,177
18,21,664,159
18,22,657,150
18,23,653,150
18,24,664,161
18,25,669,165
18,26,663,159
18,27,643,140
19,20,666,164
19,21,666,164
19,22,647,142
19,23,647,143
19,24,667,162
19,25,648,143
19,26,668,163
19,27,655,152
20,21,643,134
20,22,660,153
20,23,637,134
20,24,645,144
20,25,657,150
20,26,667,161
20,27,646,143
21,22,647,142
21,23,659,155
21,24,640,138
21,25,657,152
21,26,637,134
21,27,649,147
22,23,681,173
22,24,658,152
22,25,670,164
22,26,660,156
22,27,677,172
23,24,644,142
23,25,644,133
23,26,674,167
23,27,667,160
24,25,669,167
24,26,653,148
24,27,659,157
25,26,637,132
25,27,639,134
26,27,672,167
