src,dst,generated,served
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,10,171,167
9,11,168,165
9,12,156,152
9,13,170,160
9,14,159,154
9,15,165,161
9,16,151,142
9,17,163,158
9,18,150,147
9,19,135,131
9,20,168,163
9,21,212,206
9,22,165,161
9,23,153,147
9,24,153,150
9,25,157,153
9,26,159,153
9,27,153,145
10,0,0,0
10,1,0,0
10,2,0,0
10,3,0,0
10,4,0,0
10,5,0,0
10,6,0,0
10,7,0,0
10,8,0,0
10,9,0,0
10,11,148,147
10,12,137,130
10,13,138,135
10,14,170,165
10,15,154,147
10,16,150,146
10,17,144,140
10,18,178,172
10,19,168,164
10,20,160,156
10,21,141,133
10,22,158,155
10,23,179,174
10,24,154,149
10,25,178,172
10,26,162,156
10,27,141,135
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,5,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,10,0,0
11,12,169,167
11,13,186,183
11,14,166,161
11,15,154,150
11,16,138,130
11,17,159,153
11,18,175,170
11,19,157,151
11,20,178,174
11,21,167,160
11,22,176,168
11,23,154,150
11,24,175,172
11,25,183,180
11,26,147,141
11,27,151,144
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,13,149,145
12,14,165,162
12,15,169,165
12,16,157,155
12,17,146,143
12,18,189,182
12,19,153,149
12,20,151,147
12,21,162,159
12,22,155,149
12,23,172,165
12,24,167,159
12,25,162,155
12,26,163,155
12,27,131,127
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,5,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,10,0,0
13,11,0,0
13,12,0,0
13,14,157,152
13,15,161,159
13,16,177,173
13,17,156,152
13,18,165,161
13,19,149,144
13,20,156,153
13,21,161,156
13,22,155,152
13,23,151,147
13,24,160,156
13,25,169,162
13,26,164,162
13,27,171,167
14,0,0,0
14,1,0,0
14,2,0,0
14,3,0,0
14,4,0,0
14,5,0,0
14,6,0,0
14,7,0,0
14,8,0,0
14,9,0,0
14,10,0,0
14,11,0,0
14,12,0,0
14,13,0,0
14,15,150,145
14,16,130,127
14,17,148,145
14,18,161,156
14,19,166,161
14,20,155,149
14,21,159,153
14,22,170,163
14,23,152,151
14,24,153,148
14,25,139,138
14,26,147,145
14,27,189,182
15,0,0,0
15,1,0,0
15,2,0,0
15,3,0,0
15,4,0,0
15,5,0,0
15,6,0,0
15,7,0,0
15,8,0,0
15,9,0,0
15,10,0,0
15,11,0,0
15,12,0,0
15,13,0,0
15,14,0,0
15,16,145,142
15,17,174,171
15,18,154,149
15,19,161,156
15,20,166,163
15,21,180,176
15,22,118,115
15,23,155,148
15,24,143,136
15,25,146,142
15,26,167,162
15,27,159,154
16,0,0,0
16,1,0,0
16,2,0,0
16,3,0,0
16,4,0,0
16,5,0,0
16,6,0,0
16,7,0,0
16,8,0,0
16,9,0,0
16,10,0,0
16,11,0,0
16,12,0,0
16,13,0,0
16,14,0,0
16,15,0,0
16,17,151,146
16,18,160,150
16,19,167,160
16,20,154,150
16,21,149,148
16,22,163,158
16,23,171,168
16,24,161,157
16,25,159,152
16,26,162,159
16,27,174,170
17,0,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,5,0,0
17,6,0,0
17,7,0,0
17,8,0,0
17,9,0,0
17,10,0,0
17,11,0,0
17,12,0,0
17,13,0,0
17,14,0,0
17,15,0,0
17,16,0,0
17,18,163,159
17,19,161,150
17,20,175,172
17,21,162,156
17,22,151,148
17,23,149,147
17,24,153,148
17,25,149,141
17,26,165,163
17,27,189,186
18,0,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,5,0,0
18,6,0,0
18,7,0,0
18,8,0,0
18,9,0,0
18,10,0,0
18,11,0,0
18,12,0,0
18,13,0,0
18,14,0,0
18,15,0,0
18,16,0,0
18,17,0,0
18,19,170,166
18,20,181,177
18,21,158,151
18,22,165,161
18,23,141,136
18,24,158,154
18,25,180,174
18,26,158,153
18,27,141,137
19,0,0,0
19,1,0,0
19,2,0,0
19,3,0,0
19,4,0,0
19,5,0,0
19,6,0,0
19,7,0,0
19,8,0,0
19,9,0,0
19,10,0,0
19,11,0,0
19,12,0,0
19,13,0,0
19,14,0,0
19,15,0,0
19,16,0,0
19,17,0,0
19,18,0,0
19,20,150,147
19,21,171,166
19,22,154,146
19,23,138,132
19,24,162,160
19,25,167,166
19,26,144,139
19,27,173,169
20,0,0,0
20,1,0,0
20,2,0,0
20,3,0,0
20,4,0,0
20,5,0,0
20,6,0,0
20,7,0,0
20,8,0,0
20,9,0,0
20,10,0,0
20,11,0,0
20,12,0,0
20,13,0,0
20,14,0,0
20,15,0,0
20,16,0,0
20,17,0,0
20,18,0,0
20,19,0,0
20,21,144,140
20,22,166,157
20,23,174,166
20,24,164,159
20,25,155,148
20,26,160,157
20,27,155,147
21,0,0,0
21,1,0,0
21,2,0,0
21,3,0,0
21,4,0,0
21,5,0,0
21,6,0,0
21,7,0,0
21,8,0,0
21,9,0,0
21,10,0,0
21,11,0,0
21,12,0,0
21,13,0,0
21,14,0,0
21,15,0,0
21,16,0,0
21,17,0,0
21,18,0,0
21,19,0,0
21,20,0,0
21,22,166,165
21,23,181,175
21,24,176,167
21,25,188,181
21,26,157,149
21,27,162,159
22,0,0,0
22,1,0,0
22,2,0,0
22,3,0,0
22,4,0,0
22,5,0,0
22,6,0,0
22,7,0,0
22,8,0,0
22,9,0,0
22,10,0,0
22,11,0,0
22,12,0,0
22,13,0,0
22,14,0,0
22,15,0,0
22,16,0,0
22,17,0,0
22,18,0,0
22,19,0,0
22,20,0,0
22,21,0,0
22,23,174,171
22,24,186,174
22,25,178,171
22,26,170,165
22,27,147,143
23,0,0,0
23,1,0,0
23,2,0,0
23,3,0,0
23,4,0,0
23,5,0,0
23,6,0,0
23,7,0,0
23,8,0,0
23,9,0,0
23,10,0,0
23,11,0,0
23,12,0,0
23,13,0,0
23,14,0,0
23,15,0,0
23,16,0,0
23,17,0,0
23,18,0,0
23,19,0,0
23,20,0,0
23,21,0,0
23,22,0,0
23,24,176,170
23,25,169,160
23,26,157,152
23,27,140,138
24,0,0,0
24,1,0,0
24,2,0,0
24,3,0,0
24,4,0,0
24,5,0,0
24,6,0,0
24,7,0,0
24,8,0,0
24,9,0,0
24,10,0,0
24,11,0,0
24,12,0,0
24,13,0,0
24,14,0,0
24,15,0,0
24,16,0,0
24,17,0,0
24,18,0,0
24,19,0,0
24,20,0,0
24,21,0,0
24,22,0,0
24,23,0,0
24,25,167,164
24,26,165,158
24,27,159,155
25,0,0,0
25,1,0,0
25,2,0,0
25,3,0,0
25,4,0,0
25,5,0,0
25,6,0,0
25,7,0,0
25,8,0,0
25,9,0,0
25,10,0,0
25,11,0,0
25,12,0,0
25,13,0,0
25,14,0,0
25,15,0,0
25,16,0,0
25,17,0,0
25,18,0,0
25,19,0,0
25,20,0,0
25,21,0,0
25,22,0,0
25,23,0,0
25,24,0,0
25,26,159,153
25,27,144,139
26,0,0,0
26,1,0,0
26,2,0,0
26,3,0,0
26,4,0,0
26,5,0,0
26,6,0,0
26,7,0,0
26,8,0,0
26,9,0,0
26,10,0,0
26,11,0,0
26,12,0,0
26,13,0,0
26,14,0,0
26,15,0,0
26,16,0,0
26,17,0,0
26,18,0,0
26,19,0,0
26,20,0,0
26,21,0,0
26,22,0,0
26,23,0,0
26,24,0,0
26,25,0,0
26,27,167,160
27,0,0,0
27,1,0,0
27,2,0,0
27,3,0,0
27,4,0,0
27,5,0,0
27,6,0,0
27,7,0,0
27,8,0,0
27,9,0,0
27,10,0,0
27,11,0,0
27,12,0,0
27,13,0,0
27,14,0,0
27,15,0,0
27,16,0,0
27,17,0,0
27,18,0,0
27,19,0,0
27,20,0,0
27,21,0,0
27,22,0,0
27,23,0,0
27,24,0,0
27,25,0,0
27,26,0,0
