src,dst,avg_delay,max_delay,count
2,7,2.5316455696202533,3.0,316
0,26,2.4271186440677965,3.0,295
17,27,2.441666666666667,3.0,360
3,9,2.529220779220779,3.0,308
9,20,2.496913580246914,3.0,324
6,25,2.5014492753623188,3.0,345
17,18,2.4789644012944985,3.0,309
10,20,2.3363095238095237,3.0,336
15,20,2.5030487804878048,3.0,328
2,16,2.4637223974763405,3.0,317
22,23,2.423076923076923,3.0,312
4,10,2.4380952380952383,3.0,315
0,16,2.4448275862068964,3.0,290
15,25,2.4716981132075473,3.0,318
17,25,2.47557003257329,3.0,307
6,18,2.4852459016393444,3.0,305
5,23,2.432515337423313,3.0,326
1,13,2.466076696165192,3.0,339
2,8,2.472972972972973,3.0,296
15,26,2.3658536585365852,3.0,287
11,19,2.4306784660766962,3.0,339
16,23,2.4054878048780486,3.0,328
11,25,2.4553846153846153,3.0,325
19,20,2.3902439024390243,3.0,328
11,27,2.439739413680782,3.0,307
13,22,2.550632911392405,3.0,316
23,27,2.4447674418604652,3.0,344
4,21,2.5587188612099645,3.0,281
5,19,2.528481012658228,3.0,316
21,27,2.384393063583815,3.0,346
3,23,2.4600638977635785,3.0,313
9,23,2.3916666666666666,3.0,360
2,14,2.4044585987261144,3.0,314
7,24,2.452145214521452,3.0,303
1,10,2.394658753709199,3.0,337
2,20,2.3266666666666667,3.0,300
17,21,2.448844884488449,3.0,303
22,27,2.4012345679012346,3.0,324
3,10,2.378125,3.0,320
10,12,2.493150684931507,3.0,292
14,23,2.511182108626198,3.0,313
5,9,2.4220779220779223,3.0,308
9,22,2.3364779874213837,3.0,318
4,20,2.3785714285714286,3.0,280
24,26,2.5033557046979866,3.0,298
14,18,2.34375,3.0,352
7,20,2.4966887417218544,3.0,302
12,27,2.394904458598726,3.0,314
2,10,2.4444444444444446,3.0,306
10,18,2.43312101910828,3.0,314
0,23,2.43952802359882,3.0,339
14,25,2.4221556886227544,3.0,334
15,22,2.4203821656050954,3.0,314
7,9,2.3448275862068964,3.0,319
12,19,2.4874213836477987,3.0,318
4,13,2.456081081081081,3.0,296
6,9,2.3783783783783785,3.0,333
8,24,2.4936708860759493,3.0,316
16,18,2.421768707482993,3.0,294
10,16,2.4603174603174605,3.0,315
8,10,2.510135135135135,3.0,296
7,21,2.4551495016611296,3.0,301
5,27,2.4580838323353293,3.0,334
2,19,2.413173652694611,3.0,334
19,25,2.433774834437086,3.0,302
3,17,2.4161290322580644,3.0,310
3,4,2.444794952681388,3.0,317
6,24,2.4775086505190314,3.0,289
12,21,2.371830985915493,3.0,355
1,20,2.418918918918919,3.0,296
2,5,2.4456140350877194,3.0,285
5,22,2.4563953488372094,3.0,344
9,24,2.478827361563518,3.0,307
0,19,2.4294294294294296,3.0,333
3,25,2.4044585987261144,3.0,314
10,21,2.5051194539249146,3.0,293
25,26,2.4517241379310346,3.0,290
4,7,2.4522292993630574,3.0,314
6,23,2.403361344537815,3.0,357
7,13,2.431438127090301,3.0,299
1,18,2.375,3.0,304
13,14,2.3841463414634148,3.0,328
12,16,2.4423076923076925,3.0,312
22,25,2.4691358024691357,3.0,324
11,22,2.4752475247524752,3.0,303
16,19,2.537459283387622,3.0,307
10,25,2.404432132963989,3.0,361
0,22,2.4789156626506026,3.0,332
18,23,2.471875,3.0,320
3,22,2.4791666666666665,3.0,288
18,21,2.459016393442623,3.0,305
16,22,2.4296296296296296,3.0,270
3,16,2.5033783783783785,3.0,296
9,27,2.3535031847133756,3.0,314
15,19,2.533333333333333,3.0,330
0,25,2.4487951807228914,3.0,332
4,9,2.46,3.0,300
7,10,2.5173501577287065,3.0,317
6,11,2.4926686217008798,3.0,341
5,6,2.3723723723723724,3.0,333
6,15,2.483076923076923,3.0,325
19,27,2.4565916398713825,3.0,311
2,6,2.525735294117647,3.0,272
13,26,2.49025974025974,3.0,308
7,23,2.3970588235294117,3.0,340
2,24,2.374613003095975,3.0,323
12,23,2.410094637223975,3.0,317
15,23,2.3738601823708207,3.0,329
14,21,2.4789644012944985,3.0,309
16,17,2.41875,3.0,320
8,12,2.3737373737373737,3.0,297
2,23,2.4893617021276597,3.0,329
15,21,2.451038575667656,3.0,337
10,27,2.4583333333333335,3.0,312
16,25,2.4934640522875817,3.0,306
20,27,2.440677966101695,3.0,295
18,19,2.4688524590163934,3.0,305
1,27,2.4161073825503356,3.0,298
16,20,2.4571428571428573,3.0,280
8,14,2.43125,3.0,320
5,13,2.4935897435897436,3.0,312
20,25,2.375,3.0,320
4,23,2.4734982332155475,3.0,283
3,14,2.3894389438943895,3.0,303
2,13,2.386986301369863,3.0,292
4,15,2.4372881355932203,3.0,295
11,24,2.369491525423729,3.0,295
8,17,2.447530864197531,3.0,324
18,24,2.4411764705882355,3.0,306
0,1,2.3692307692307693,3.0,325
17,22,2.4440993788819876,3.0,322
6,13,2.4775641025641026,3.0,312
8,23,2.343108504398827,3.0,341
5,24,2.4798761609907123,3.0,323
11,13,2.360128617363344,3.0,311
20,21,2.510135135135135,3.0,296
8,20,2.4622641509433962,3.0,318
4,26,2.4754098360655736,3.0,305
9,21,2.355828220858896,3.0,326
11,21,2.5077881619937696,3.0,321
8,22,2.392857142857143,3.0,308
14,22,2.504950495049505,3.0,303
7,22,2.3658536585365852,3.0,328
13,24,2.376996805111821,3.0,313
4,12,2.4872727272727273,3.0,275
5,21,2.400576368876081,3.0,347
10,15,2.4212218649517685,3.0,311
1,11,2.4559748427672954,3.0,318
3,13,2.382716049382716,3.0,324
0,20,2.3980582524271843,3.0,309
8,21,2.4819277108433737,3.0,332
5,8,2.345565749235474,3.0,327
17,26,2.457943925233645,3.0,321
5,20,2.486111111111111,3.0,288
6,22,2.3685714285714288,3.0,350
3,11,2.4024024024024024,3.0,333
7,17,2.3544303797468356,3.0,316
7,12,2.439739413680782,3.0,307
9,17,2.3523809523809525,3.0,315
1,3,2.3905325443786984,3.0,338
4,18,2.3929618768328447,3.0,341
2,26,2.47972972972973,3.0,296
2,15,2.5065359477124183,3.0,306
14,16,2.493006993006993,3.0,286
3,24,2.3588957055214723,3.0,326
0,24,2.433139534883721,3.0,344
17,24,2.4716417910447763,3.0,335
2,25,2.3484848484848486,3.0,330
12,14,2.511182108626198,3.0,313
0,12,2.3905723905723906,3.0,297
6,27,2.400651465798046,3.0,307
4,25,2.4171597633136095,3.0,338
2,12,2.5034246575342465,3.0,292
13,17,2.529032258064516,3.0,310
14,15,2.4882154882154883,3.0,297
0,17,2.4142011834319526,3.0,338
20,24,2.3248407643312103,3.0,314
18,20,2.358974358974359,3.0,312
4,8,2.4827586206896552,3.0,319
8,19,2.504983388704319,3.0,301
7,16,2.4452054794520546,3.0,292
7,11,2.4751552795031055,3.0,322
3,5,2.4816176470588234,3.0,272
6,10,2.4440677966101694,3.0,295
3,6,2.449367088607595,3.0,316
