src,dst,avg_delay,max_delay,count
6,15,0.0,0.0,652
1,24,0.0,0.0,635
16,26,0.0,0.0,626
2,19,0.003105590062111801,2.0,644
6,24,1.7630662020905923,3.0,287
20,26,0.30064308681672025,3.0,622
4,21,0.7652439024390244,3.0,328
3,15,1.8528735632183908,3.0,435
4,17,1.345945945945946,3.0,185
20,24,0.0015060240963855422,1.0,664
21,23,0.0,0.0,609
20,22,0.5948434622467772,3.0,543
7,21,0.0,0.0,658
6,27,0.0,0.0,624
1,6,1.1918976545842217,3.0,469
3,16,2.9473684210526314,3.0,171
16,19,1.2883895131086143,3.0,267
21,24,0.7122557726465364,3.0,563
2,5,0.8610478359908884,3.0,439
26,27,0.0,0.0,598
3,14,0.001594896331738437,1.0,627
1,18,0.0,0.0,603
13,15,0.4577572964669739,3.0,651
18,20,0.0,0.0,666
1,20,0.0,0.0,649
13,14,0.0,0.0,650
0,5,0.5469613259668509,3.0,543
13,16,1.4196428571428572,3.0,224
3,19,0.0,0.0,651
3,17,2.606896551724138,3.0,145
13,25,0.0,0.0,630
17,21,0.0,0.0,645
20,25,0.0,0.0,645
10,21,0.9823788546255506,3.0,454
11,19,0.0,0.0,662
18,25,0.0016313213703099511,1.0,613
10,25,0.0016260162601626016,1.0,615
2,6,1.4235924932975872,3.0,373
1,5,1.1383647798742138,3.0,477
5,19,2.0942028985507246,3.0,138
8,24,2.25,3.0,52
5,18,1.7166666666666666,3.0,60
0,4,0.0,0.0,598
17,22,0.0,0.0,606
10,24,0.006134969325153374,3.0,652
16,24,1.515923566878981,3.0,314
13,26,1.3725490196078431,3.0,153
4,12,1.2484210526315789,3.0,475
11,14,0.0,0.0,590
15,22,0.0,0.0,611
15,24,1.96875,3.0,192
7,24,1.9293478260869565,3.0,184
14,27,1.251497005988024,3.0,167
6,8,0.0,0.0,656
0,20,0.001589825119236884,1.0,629
0,26,2.7403314917127073,3.0,181
1,11,0.0,0.0,656
3,7,0.8759493670886076,3.0,395
15,17,0.0,0.0,649
8,25,2.0448717948717947,3.0,156
15,19,1.372093023255814,3.0,301
23,25,0.5776699029126213,3.0,618
1,15,2.948948948948949,3.0,333
13,21,0.8340080971659919,3.0,494
0,27,2.7205882352941178,3.0,136
4,22,0.21052631578947367,2.0,19
10,12,1.5375722543352601,3.0,173
1,3,0.0,0.0,620
4,25,0.008012820512820512,3.0,624
18,23,1.0704225352112675,3.0,426
7,11,1.3342618384401115,3.0,359
10,22,1.3888888888888888,3.0,54
2,22,3.0,3.0,270
4,26,0.4,3.0,35
0,12,2.1536388140161726,3.0,371
0,15,1.4018058690744921,3.0,443
0,21,2.6296296296296298,3.0,351
2,12,2.6007462686567164,3.0,268
25,27,0.6643952299829642,3.0,587
12,18,1.803030303030303,3.0,198
14,15,0.14660493827160495,3.0,648
9,10,1.3432835820895523,3.0,201
1,17,2.133093525179856,3.0,278
5,20,2.0,3.0,142
5,25,1.6228373702422145,3.0,289
2,15,2.6997167138810196,3.0,353
1,12,2.2916666666666665,3.0,288
0,16,2.7427184466019416,3.0,206
3,23,2.7160493827160495,3.0,81
0,22,2.9942528735632186,3.0,174
0,11,0.0,0.0,611
2,23,2.9760479041916166,3.0,167
7,14,2.1451612903225805,3.0,62
6,20,2.372093023255814,3.0,86
1,10,0.0,0.0,634
3,4,0.0,0.0,607
14,23,2.3333333333333335,3.0,111
3,18,0.0,0.0,586
11,17,1.8506787330316743,3.0,221
14,22,1.5014409221902016,3.0,347
10,16,1.1928251121076232,3.0,446
0,8,0.6042003231017771,3.0,619
10,26,0.6607142857142857,3.0,56
2,27,2.87603305785124,3.0,121
11,26,0.9226519337016574,3.0,362
1,26,2.8771929824561404,3.0,171
2,26,2.9076923076923076,3.0,65
10,17,1.9487179487179487,3.0,39
4,15,1.137037037037037,3.0,540
14,17,1.3414634146341464,3.0,41
11,27,0.1702127659574468,3.0,47
9,14,2.065934065934066,3.0,182
7,10,1.6486486486486487,3.0,74
3,6,1.1206225680933852,3.0,257
12,13,0.47058823529411764,3.0,68
6,18,2.3666666666666667,3.0,30
7,20,2.227272727272727,3.0,44
8,13,2.2071428571428573,3.0,140
3,9,1.936936936936937,3.0,333
7,18,1.5384615384615385,3.0,117
12,25,1.9012345679012346,3.0,81
7,19,2.4,3.0,20
9,25,2.0217391304347827,3.0,46
9,24,2.35,3.0,80
13,17,1.9,3.0,100
11,23,1.1830985915492958,3.0,71
5,10,2.2903225806451615,3.0,62
6,10,1.8983050847457628,3.0,59
13,27,2.0918367346938775,3.0,98
5,13,2.611111111111111,3.0,18
5,11,1.9166666666666667,3.0,36
4,27,2.5,3.0,14
6,13,2.5714285714285716,3.0,14
10,23,2.5,3.0,4
9,20,2.8333333333333335,3.0,18
9,19,2.4,3.0,15
10,27,2.375,3.0,8
7,13,3.0,3.0,6
6,14,3.0,3.0,3
5,14,2.875,3.0,8
8,19,2.25,3.0,4
