src,dst,avg_delay,max_delay,count
8,27,0.001937984496124031,1.0,516
0,13,0.0018248175182481751,1.0,548
11,19,0.0,0.0,539
14,25,0.0019120458891013384,1.0,523
12,26,0.0019267822736030828,1.0,519
2,19,0.001968503937007874,1.0,508
15,19,1.121372031662269,5.0,379
10,21,0.3896353166986564,5.0,521
0,15,0.971830985915493,5.0,497
2,11,0.005758157389635317,1.0,521
18,20,0.001890359168241966,1.0,529
22,27,0.0018450184501845018,1.0,542
11,24,0.00186219739292365,1.0,537
17,26,0.0,0.0,533
16,26,0.0,0.0,528
11,15,0.1484375,3.0,512
2,9,3.4398496240601504,5.0,266
15,23,0.003738317757009346,1.0,535
3,18,0.0,0.0,546
6,23,0.0018867924528301887,1.0,530
9,27,0.0017574692442882249,1.0,569
13,25,0.0017513134851138354,1.0,571
25,26,0.4656188605108055,5.0,509
20,25,0.00196078431372549,1.0,510
14,21,0.10211946050096339,3.0,519
14,22,1.039301310043668,5.0,458
8,18,0.34807692307692306,5.0,520
1,6,2.6095444685466376,5.0,461
12,17,0.0,0.0,520
4,13,0.0,0.0,529
16,23,0.0,0.0,524
4,15,0.06505576208178439,1.0,538
2,21,0.8321678321678322,5.0,429
18,25,0.0019342359767891683,1.0,517
7,25,2.224852071005917,5.0,169
23,24,1.7224770642201834,5.0,436
20,22,0.9224652087475149,5.0,503
0,26,2.734375,5.0,128
0,8,0.6830188679245283,5.0,530
1,26,2.9615384615384617,5.0,52
3,22,2.9411764705882355,5.0,85
9,15,0.0,0.0,562
17,22,0.0019455252918287938,1.0,514
9,16,0.0019120458891013384,1.0,523
10,19,0.0,0.0,525
8,21,0.0,0.0,486
1,18,0.0018450184501845018,1.0,542
1,19,0.0,0.0,559
14,17,1.808888888888889,5.0,225
4,25,0.001834862385321101,1.0,545
9,21,0.0,0.0,531
7,16,0.005494505494505495,1.0,546
4,20,0.004,1.0,500
3,25,0.001890359168241966,1.0,529
15,27,0.0018552875695732839,1.0,539
2,18,0.0019267822736030828,1.0,519
11,23,1.337837837837838,5.0,296
12,13,2.051851851851852,5.0,135
4,11,0.001937984496124031,1.0,516
24,26,1.6144578313253013,5.0,415
18,23,1.2678983833718245,5.0,433
13,21,0.4731977818853974,5.0,541
2,6,3.4727891156462585,5.0,294
6,15,0.0035460992907801418,1.0,564
5,27,0.0017857142857142857,1.0,560
6,26,0.0,0.0,529
7,12,0.0,0.0,549
13,18,0.0,0.0,502
1,14,0.0018832391713747645,1.0,531
2,14,0.0,0.0,537
17,24,2.1601123595505616,5.0,356
2,16,3.344,5.0,125
2,7,3.6551724137931036,5.0,203
0,17,2.222543352601156,5.0,346
11,27,1.4084158415841583,5.0,404
5,22,0.0,0.0,528
1,13,0.0,0.0,558
11,25,0.00946969696969697,4.0,528
15,25,1.310421286031042,5.0,451
2,8,2.1846153846153844,5.0,390
19,25,0.0037313432835820895,1.0,536
12,16,0.0,0.0,506
5,9,0.005917159763313609,1.0,507
18,24,0.0019305019305019305,1.0,518
14,19,0.003669724770642202,1.0,545
14,24,0.0018281535648994515,1.0,547
3,19,0.0021321961620469083,1.0,469
11,21,0.08480565371024736,3.0,566
9,14,1.8461538461538463,5.0,299
6,9,0.0018248175182481751,1.0,548
10,13,0.0019267822736030828,1.0,519
8,12,0.0017825311942959,1.0,561
12,23,0.0,0.0,538
2,24,0.00808080808080808,1.0,495
4,6,1.38212927756654,5.0,526
8,25,1.923728813559322,5.0,236
14,26,0.2841918294849023,5.0,563
0,21,1.6761006289308176,5.0,318
8,10,0.8467432950191571,5.0,522
7,11,1.3632478632478633,5.0,468
16,19,2.003401360544218,5.0,294
2,10,0.003745318352059925,1.0,534
22,26,0.001869158878504673,1.0,535
0,5,1.2117962466487935,5.0,373
18,21,0.12220309810671257,3.0,581
9,11,0.5798816568047337,5.0,507
1,8,3.672043010752688,5.0,186
5,24,3.3529411764705883,5.0,102
2,17,3.720647773279352,5.0,247
0,6,2.2203389830508473,5.0,354
3,15,0.40625,5.0,544
13,26,1.7216216216216216,5.0,370
9,10,1.83710407239819,5.0,221
3,4,0.0018587360594795538,1.0,538
4,19,0.003738317757009346,2.0,535
1,20,0.0037243947858473,1.0,537
25,27,1.4016913319238902,5.0,473
1,3,0.0019011406844106464,1.0,526
21,23,0.0035335689045936395,1.0,566
16,25,1.9357429718875503,5.0,249
6,8,0.0018656716417910447,1.0,536
9,22,0.007905138339920948,1.0,506
21,27,0.001841620626151013,1.0,543
12,25,3.272727272727273,5.0,66
5,23,0.0,0.0,499
1,25,0.0058823529411764705,1.0,510
2,5,3.59375,5.0,224
3,5,2.428,5.0,250
1,17,2.6910994764397906,5.0,382
1,5,2.812332439678284,5.0,373
13,15,0.6128472222222222,5.0,576
2,12,3.0521739130434784,5.0,230
1,24,0.0,0.0,517
14,18,0.0035650623885918,1.0,561
9,23,0.0018587360594795538,1.0,538
12,14,1.297872340425532,5.0,329
3,16,2.858156028368794,5.0,282
6,10,3.4662576687116564,5.0,163
7,18,1.1092436974789917,5.0,357
5,19,3.4693877551020407,5.0,49
3,14,0.0017921146953405018,1.0,558
4,10,0.00196078431372549,1.0,510
0,11,0.0,0.0,546
0,1,0.0,0.0,549
16,20,1.244949494949495,5.0,396
3,8,0.6824196597353497,5.0,529
15,22,0.0,0.0,542
8,23,0.0,0.0,533
16,18,0.4166666666666667,5.0,504
8,14,0.5912863070539419,5.0,482
2,3,0.0018450184501845018,1.0,542
0,18,0.0035149384885764497,1.0,569
0,12,2.136231884057971,5.0,345
1,21,3.3015873015873014,5.0,126
5,6,0.0035335689045936395,1.0,566
1,2,0.006024096385542169,1.0,498
23,26,0.0,0.0,522
0,14,0.001937984496124031,1.0,516
1,7,3.2373333333333334,5.0,375
12,27,0.0074211502782931356,1.0,539
0,20,0.0018726591760299626,1.0,534
13,20,0.0018867924528301887,1.0,530
1,9,3.4081632653061225,5.0,343
5,18,0.8729641693811075,5.0,307
10,15,0.22413793103448276,5.0,522
0,9,2.588757396449704,5.0,338
15,20,0.5121107266435986,5.0,578
10,22,1.5,5.0,274
14,15,0.17611336032388664,4.0,494
2,27,3.4183673469387754,5.0,98
20,23,1.8341836734693877,5.0,392
17,20,2.464516129032258,5.0,310
12,24,3.357142857142857,5.0,98
3,7,2.5190615835777126,5.0,341
18,27,0.3588709677419355,5.0,496
18,19,0.0,0.0,512
1,27,2.8620689655172415,5.0,87
14,23,1.7228464419475655,5.0,267
8,11,0.10192307692307692,5.0,520
11,14,0.0018450184501845018,1.0,542
20,26,0.32007952286282304,5.0,503
8,17,0.0037243947858473,1.0,537
16,22,0.00375234521575985,1.0,533
11,18,0.001996007984031936,1.0,501
3,6,3.311004784688995,5.0,209
4,26,0.3371647509578544,5.0,522
3,9,2.683195592286501,5.0,363
6,25,1.5125,5.0,80
4,17,0.26217228464419473,5.0,534
10,24,0.0018248175182481751,1.0,548
7,8,0.0,0.0,528
1,11,0.003929273084479371,1.0,509
2,15,2.1566265060240966,5.0,332
8,13,2.005434782608696,5.0,184
12,19,3.3333333333333335,5.0,129
2,25,0.0,0.0,524
19,22,2.4832826747720365,5.0,329
13,22,1.5617021276595744,5.0,235
7,13,2.7777777777777777,5.0,18
5,20,1.4642857142857142,5.0,112
4,24,0.0019120458891013384,1.0,523
10,17,2.9788359788359786,5.0,189
5,11,1.0474137931034482,5.0,232
3,26,1.6770833333333333,5.0,96
1,10,0.0019230769230769232,1.0,520
2,13,0.0019305019305019305,1.0,518
10,23,3.2222222222222223,5.0,45
14,16,0.4232142857142857,5.0,560
1,16,3.0943396226415096,5.0,106
24,27,1.6581740976645436,5.0,471
4,16,0.18333333333333332,5.0,540
2,23,4.133333333333334,5.0,60
7,14,1.6875,5.0,176
6,18,1.6358381502890174,5.0,173
19,27,2.132258064516129,5.0,310
13,24,0.0,0.0,565
5,10,3.260355029585799,5.0,169
4,8,0.12386156648451731,4.0,549
12,20,1.9936708860759493,5.0,158
9,19,3.5135135135135136,5.0,37
17,18,1.6656976744186047,5.0,344
17,25,2.49003984063745,5.0,251
16,24,2.6609442060085837,5.0,233
12,18,1.358433734939759,5.0,332
1,12,3.4505494505494507,5.0,273
5,14,1.0833333333333333,5.0,60
6,14,1.3157894736842106,5.0,19
2,26,2.116279069767442,5.0,86
3,17,3.2129032258064516,5.0,310
13,27,2.288732394366197,5.0,142
9,18,1.956043956043956,5.0,182
8,19,2.4285714285714284,5.0,28
6,19,2.8,5.0,30
6,11,1.8387096774193548,5.0,124
13,23,3.5794392523364484,5.0,107
7,20,2.6623376623376624,5.0,154
0,27,2.942857142857143,5.0,35
5,25,1.3247863247863247,5.0,117
6,20,1.6,5.0,50
6,24,3.101449275362319,5.0,69
9,13,2.4835164835164836,5.0,91
7,24,1.6875,5.0,16
6,13,3.375,5.0,40
7,10,2.6377952755905514,5.0,127
10,27,2.0833333333333335,5.0,48
1,15,3.5074626865671643,5.0,67
9,25,2.888888888888889,5.0,9
1,23,3.593984962406015,5.0,133
3,27,2.015625,5.0,64
7,19,2.3333333333333335,5.0,9
13,17,2.6392405063291138,5.0,158
8,24,1.5294117647058822,5.0,17
0,22,2.870967741935484,5.0,31
0,16,3.466666666666667,5.0,105
5,13,3.5806451612903225,5.0,31
3,23,2.91025641025641,5.0,78
2,22,3.3469387755102042,5.0,49
9,20,2.090909090909091,5.0,44
0,23,3.1940298507462686,5.0,67
9,24,3.8076923076923075,5.0,26
