src,dst,avg_delay,max_delay,count
18,27,0.3449367088607595,3.0,632
15,23,0.10615384615384615,2.0,650
7,10,1.223931623931624,3.0,585
5,21,0.9295774647887324,3.0,568
4,23,1.5236051502145922,3.0,466
1,24,0.8514190317195326,3.0,599
17,21,0.8633333333333333,3.0,600
22,23,0.0068143100511073255,1.0,587
11,21,0.1167192429022082,3.0,634
2,14,0.024844720496894408,2.0,644
2,4,0.029508196721311476,2.0,610
4,10,0.02464788732394366,2.0,568
10,25,0.1302170283806344,2.0,599
2,24,0.10564663023679417,3.0,549
8,20,1.277673545966229,3.0,533
9,17,0.009983361064891847,2.0,601
20,25,0.009917355371900827,1.0,605
16,22,0.008264462809917356,1.0,605
5,9,0.038461538461538464,2.0,650
12,26,0.09911504424778761,3.0,565
4,11,0.0016313213703099511,1.0,613
10,19,0.03588907014681892,1.0,613
3,9,0.432475884244373,3.0,622
10,24,0.14149443561208266,3.0,629
20,22,1.1011029411764706,3.0,544
16,17,0.027972027972027972,1.0,572
1,13,0.028846153846153848,2.0,624
16,23,0.033112582781456956,2.0,604
16,21,0.041254125412541254,2.0,606
15,17,0.11216429699842022,3.0,633
9,18,1.1769087523277468,3.0,537
1,25,0.8307426597582038,3.0,579
8,16,0.03436988543371522,2.0,611
1,14,0.11631663974151858,2.0,619
14,26,0.2725880551301684,3.0,653
9,21,0.145,3.0,600
8,13,1.2098540145985401,3.0,548
18,21,0.06782608695652174,3.0,575
26,27,0.006756756756756757,1.0,592
17,22,0.0364963503649635,3.0,548
11,13,0.04054054054054054,2.0,592
2,11,0.12416107382550336,3.0,596
9,11,0.22984562607204118,3.0,583
8,26,0.2529711375212224,3.0,589
2,18,0.12234042553191489,3.0,564
11,22,0.35628227194492257,3.0,581
10,13,0.0,0.0,621
11,14,0.0031201248049922,1.0,641
4,8,0.06521739130434782,1.0,598
9,12,0.03409090909090909,1.0,616
1,4,0.11165048543689321,3.0,618
3,14,0.12965964343598055,3.0,617
10,12,1.2053388090349075,3.0,487
6,11,1.1951640759930915,3.0,579
14,22,0.8890728476821192,3.0,604
14,27,1.1016949152542372,3.0,531
4,20,0.828099173553719,3.0,605
3,4,0.003110419906687403,1.0,643
11,12,0.23294509151414308,3.0,601
5,23,0.8177641653905053,3.0,653
6,21,0.8673835125448028,3.0,558
1,3,0.03546099290780142,2.0,564
20,26,0.29948364888123924,3.0,581
25,26,1.0722222222222222,3.0,540
3,22,2.3529411764705883,3.0,119
14,19,0.025236593059936908,1.0,634
6,8,0.029411764705882353,2.0,612
16,20,1.258252427184466,3.0,515
4,24,2.2545454545454544,3.0,220
0,6,2.5476190476190474,3.0,42
7,13,2.4705882352941178,3.0,119
0,18,2.3016528925619837,3.0,242
16,19,2.3820224719101124,3.0,89
4,25,2.2903225806451615,3.0,217
2,5,2.4074074074074074,3.0,54
2,3,0.003367003367003367,1.0,594
6,15,0.11869918699186992,2.0,615
5,16,0.8908794788273615,3.0,614
7,17,0.17591125198098256,3.0,631
18,23,1.1695501730103806,3.0,578
3,17,1.4766355140186915,3.0,428
3,5,1.576158940397351,3.0,453
19,26,2.3178807947019866,3.0,151
0,1,0.0049261083743842365,1.0,609
6,23,0.10517529215358931,2.0,599
15,20,0.342443729903537,3.0,622
11,25,0.8822495606326889,3.0,569
7,26,1.1214574898785425,3.0,494
14,17,2.3983050847457625,3.0,118
6,10,2.4070796460176993,3.0,113
23,27,0.0049833887043189366,1.0,602
4,12,0.13089005235602094,3.0,573
15,26,0.037337662337662336,2.0,616
18,20,0.008090614886731391,1.0,618
3,8,0.1357142857142857,2.0,560
15,18,0.11896551724137931,3.0,580
14,25,0.13445378151260504,3.0,595
7,27,2.2459016393442623,3.0,183
6,26,2.241706161137441,3.0,211
4,27,2.3846153846153846,3.0,78
0,13,0.11258278145695365,3.0,604
13,18,0.030508474576271188,1.0,590
20,27,1.189753320683112,3.0,527
4,7,0.1378737541528239,2.0,602
11,18,0.03284072249589491,3.0,609
14,16,0.35333333333333333,3.0,600
4,13,0.13311148086522462,3.0,601
10,16,0.38448275862068965,3.0,580
3,24,0.8288590604026845,3.0,596
3,10,0.006578947368421052,1.0,608
1,2,0.010238907849829351,3.0,586
12,27,0.12424242424242424,3.0,660
2,25,0.13620689655172413,3.0,580
6,22,0.9004815409309791,3.0,623
6,18,2.4064516129032256,3.0,155
0,9,1.55,3.0,480
0,12,1.5496828752642706,3.0,473
9,22,0.12459546925566344,3.0,618
8,23,0.11764705882352941,3.0,595
25,27,2.265734265734266,3.0,143
24,26,2.125,3.0,144
7,9,0.02711323763955343,1.0,627
8,18,0.2914012738853503,3.0,628
7,8,0.0032679738562091504,1.0,612
11,19,0.09917355371900827,2.0,605
14,15,0.09046052631578948,2.0,608
6,9,0.008517887563884156,1.0,587
3,13,0.03852889667250438,2.0,571
4,26,1.45489443378119,3.0,521
0,20,0.7849829351535836,3.0,586
10,20,0.03398058252427184,3.0,618
5,8,0.025041736227045076,2.0,599
0,4,0.03639240506329114,3.0,632
11,27,1.5557894736842106,3.0,475
3,25,0.797274275979557,3.0,587
12,14,1.2504378283712785,3.0,571
3,7,0.4397993311036789,3.0,598
3,18,0.7909967845659164,3.0,622
5,6,0.008417508417508417,2.0,594
2,9,1.554245283018868,3.0,424
0,5,2.6315789473684212,3.0,57
12,23,0.03236797274275979,2.0,587
2,17,2.4915254237288136,3.0,59
12,18,1.2164579606440071,3.0,559
0,16,2.5225225225225225,3.0,111
3,23,2.3541666666666665,3.0,48
9,20,2.2761194029850746,3.0,134
7,16,0.11848341232227488,2.0,633
16,25,2.364485981308411,3.0,107
19,20,0.03496503496503497,2.0,572
4,16,0.2827140549273021,3.0,619
1,10,0.12833333333333333,3.0,600
0,21,2.409090909090909,3.0,132
9,23,0.04074702886247878,3.0,589
1,15,2.404040404040404,3.0,99
0,25,2.19815668202765,3.0,217
2,7,1.5021186440677967,3.0,472
0,17,2.450980392156863,3.0,51
13,22,2.4311926605504586,3.0,218
8,19,2.467889908256881,3.0,109
1,12,2.456140350877193,3.0,57
0,24,2.236842105263158,3.0,228
5,10,2.297029702970297,3.0,101
5,14,2.3174603174603177,3.0,126
1,11,0.788659793814433,3.0,582
5,22,2.2062780269058297,3.0,223
5,26,2.4831460674157304,3.0,89
3,26,2.392857142857143,3.0,84
2,19,0.03758169934640523,2.0,612
14,23,2.216494845360825,3.0,194
12,20,2.2704918032786887,3.0,122
13,24,0.0374414976599064,2.0,641
15,24,2.2590673575129534,3.0,193
2,8,0.40391459074733094,3.0,562
1,21,2.2366863905325443,3.0,169
24,27,3.0,3.0,1
8,25,2.275,3.0,160
6,14,2.5,3.0,98
10,17,2.3793103448275863,3.0,116
20,23,2.338235294117647,3.0,136
7,20,2.108695652173913,3.0,138
12,13,2.4128440366972477,3.0,109
2,6,2.5892857142857144,3.0,56
10,27,2.491228070175439,3.0,57
1,7,2.3846153846153846,3.0,52
2,16,2.4655172413793105,3.0,116
10,23,2.380952380952381,3.0,84
1,9,2.4468085106382977,3.0,47
2,26,2.253623188405797,3.0,138
6,20,2.6666666666666665,3.0,3
2,22,2.25,3.0,4
7,25,2.6,3.0,5
16,24,2.3333333333333335,3.0,3
8,24,2.4285714285714284,3.0,7
1,16,3.0,3.0,2
13,23,3.0,3.0,5
1,26,1.6666666666666667,3.0,3
17,20,3.0,3.0,2
22,24,3.0,3.0,5
19,27,2.8333333333333335,3.0,6
5,20,3.0,3.0,1
2,27,3.0,3.0,3
3,27,3.0,3.0,2
19,22,2.75,3.0,8
9,25,3.0,3.0,2
12,25,3.0,3.0,1
6,13,2.5,3.0,2
0,22,2.0,2.0,1
0,26,2.0,2.0,1
9,19,3.0,3.0,1
13,17,3.0,3.0,1
